"2009-12-10",82.109986,155.4,58.069993,17.579987,13.68,13.64,15.61,24.909989,3.7199994,129.34,28.569993,64.76999,52.989991,11.63,7.3399992,18.319993,61.869996,4.0299998,45.989991,13.8,54.689988,38.339997,25.319993,40.919999,24.899994,23.51999
"2009-12-11",81.75,155.78,59.5,17.64,13.69,13.93,15.92,24.959992,3.7299996,129.68,28.299988,64.849991,53.699997,11.85,7.3599997,18.299988,62.75,4.0699997,46.929993,13.88,54.649994,38.809998,25.409989,42.029999,24.929993,24.349991
"2009-12-14",82.419999,158.56,58.939988,17.569993,14.08,14.2,15.95,25.959992,3.8899994,129.93,28.719986,64.959992,53.569993,12.19,7.4499999,18.399994,62.5,4,47.839997,14,54.069993,38.209992,25.489991,42.169999,26.149994,26.349991
"2009-12-15",81.929993,156.90999,59,17.569993,13.95,13.77,15.75,26.919999,3.7299996,128.49,28.529999,64.739991,53.119996,12.05,7.3099995,18.289994,61.5,3.8999997,47.659989,14.06,53.979996,37.859986,25.659989,42.169999,25.929993,25.789994
"2009-12-16",82.64,157.99,58.429993,17.509995,13.89,13.78,15.69,26.679993,3.6199999,128.71,28.189988,64.799988,52.76999,12.62,7.3999997,18.409989,61.609986,3.9299994,47.479996,14.5,53.319993,38.239991,25.839997,43.169999,26.89,24.229996
"2009-12-17",81.169999,158.15,57.979996,17.109986,13.13,13.73,15.79,26.25,3.6799994,127.4,29.669999,64.469986,52.14,12.32,7.2799998,18.219986,61.699997,3.7699996,47.5,14.34,52.759995,37.309998,26.069993,42.76999,26.189988,23.359986
"2009-12-18",81.309998,158.29,57.599991,17.239991,13.48,13.64,15.59,26.89,3.7199994,127.90999,29.979996,64.369996,52.26999,12.45,7.4099999,18.299988,61.809998,3.7199994,48.239991,14.49,52.849991,36.64,26.779999,42.5,25.579987,23.489991
"2009-12-21",80.259995,159.51999,58.309998,17.369996,13.27,13.75,15.57,27.159989,3.7399998,128.65,30.01999,64.329987,52.169999,12.86,7.6899996,18.609986,62,3.7699996,49.329987,14.48,53.399994,36.609986,27.339997,42.809998,25.919999,23.279999
"2009-12-22",81.01999,159.51999,58.659989,17.199997,13.43,13.7,15.48,27.449997,3.7299996,129.93,31.529999,64.529999,52.839997,13.27,7.6299992,18.609986,62.219986,3.83,48.789994,14.83,53.339997,36.969986,27.159989,42.569993,26.089997,23.179993
"2009-12-23",81.289994,160.28,58.759995,17.109986,13.48,13.52,15.41,27.75,3.6799994,130,31.51999,64.569993,53.299988,13.27,7.8499995,18.579987,61.5,3.6999999,48.849991,14.85,53.319993,37.439988,26.849991,42.489991,26.349991,24.059998
"2009-12-24",81.819993,159.90999,58.809998,17.169999,13.66,13.67,15.44,28.089997,3.7199994,130.57,31.429993,64.699997,54,13.36,7.8099995,18.599991,62.01999,3.7299996,48.649994,15.14,53.599991,37.479996,27.089997,42.489991,26.37999,24.339997
"2009-12-28",82.099991,159.59,59.149994,17.069993,13.82,13.71,15.34,28.189988,3.6999999,132.31,31.059998,64.939988,53.959992,12.95,7.9399996,18.62999,62.179993,3.6499997,48.449997,14.73,53.979996,37.299988,26.75,42.569993,25.939988,23.859986
"2009-12-29",82.679993,159.46999,59.209992,17.079987,13.79,13.68,15.44,27.849991,3.6899996,131.85,31.569993,64.939988,53.979996,12.84,8.2599993,18.559998,62.179993,3.8099995,48.579987,14.59,54.109986,37.229996,26.679993,42.529999,25.849991,23.449997
"2009-12-30",82.239991,159.46999,58.989991,17.069993,13.7,13.6,15.35,27.779999,3.6799994,132.57,31.189988,64.909989,53.989991,12.91,8.3499995,18.5,62.009995,3.7799998,48.699997,14.3,54.299988,37.12999,26.819993,42.179993,25.449997,23.489991
"2009-12-31",81.059998,158.07,58.679993,16.859986,13.77,13.46,15.13,27.009995,3.6499997,130.9,30.909989,64.409989,53.199997,12.77,8.2199994,18.189988,61.649994,3.6599999,48.369996,14.05,53.449997,36.719986,26.989991,41.87999,25.279999,23.279999
"2010-01-04",83.159989,158.03,58.289994,16.969986,13.53,13.61,15.45,27.5,3.6799994,132.45,31.479996,64.679993,52.829987,13.01,8.0599995,18.929993,61.669999,3.8999997,48.549988,14.51,54.229996,37.299988,27.319993,41.819993,25.799988,23.909989
"2010-01-05",82.469986,156.71,57.89,16.739991,13.48,13.08,15.53,26.159989,3.7599993,130.85,32.009995,63.929993,52.949997,13.55,8.8599997,18.659989,60.209992,4.1299992,48.729996,14.81,53.689988,37,28.069993,41.579987,25.89,24.64
"2010-01-06",81.789994,155.24,58.089997,16.619996,13.85,13.36,15.45,25.649994,3.8599997,130,32.309998,64.449997,52.959992,13.7,9.3499995,18.599991,59.419999,4.0899992,49.659989,14.52,53.569993,36.719986,28.109986,41.929993,25.239991,24.859986
"2010-01-07",81.319993,157.29999,59.029999,16.969986,13.94,13.14,16.25,25.809998,4.29,129.54999,33.219986,63.989991,53.479996,15.46,9.0499993,18.529999,59.949997,3.9699994,50.26999,15.74,53.599991,36.939988,29.12999,41.979996,25.699997,24.619996
"2010-01-08",81.839997,155.28,59.169999,16.919999,13.78,13.13,16.599991,26.179993,4.2199994,130.85,33.01999,64.209992,53.37999,15.95,9.2299996,18.679993,60.459992,3.9499999,50.069993,16.12999,53.329987,36.989991,28.859986,42.209992,25.909989,25.679993
"2010-01-11",83.339997,155.48,58.829987,16.809998,13.73,13.24,16.759995,26.51999,4.33,129.48,33.5,64.219986,53.409989,16.259995,9.2399998,18.829987,59.62999,4.0499993,50.179993,15.69,54.209992,37.049988,28.799988,42.259995,26.01999,25.969986
"2010-01-12",82.279999,155.14,59.759995,16.509995,13.65,13.25,16.76999,26.529999,4.2099991,130.51,32.669999,64.559998,53.39,16.12999,9.1399994,18.76999,59.419999,3.8999997,49.339997,15.14,54.729996,36.739991,28.079987,41.849991,25.669999,25.209992
"2010-01-13",83.099991,154.75,60.369996,16.76999,13.7,13.56,16.829987,27.149994,4.3099995,130.23,31.87999,64.969986,53.719986,16.25,9.2599993,19.209992,60.179993,4,49.339997,14.95,55.009995,37.079987,28.579987,41.619996,26.539994,26.239991
"2010-01-14",82.069993,154.37999,61.709992,16.669999,13.73,13.5,16.699997,27.439988,4.4099999,132.31,31.819993,65.099991,53.849991,16.349991,8.8799992,19.37999,60.529999,3.6899996,50.099991,14.79,54.209992,37.109986,28.989991,42.009995,27.459992,25.679993
"2010-01-15",82.76999,155.07999,61.569993,16.62999,13.45,13.4,16.439988,26.259995,4.2799998,131.78,31.759995,64.559998,54.339997,15.96,8.6799994,19.489991,59.189988,3.8199997,50.169999,14.19,53.679993,36.599991,28.079987,41.869996,27.12999,25.359986
